country_code,cluster_no,topic_no,topics
IT,3,6,"['room', 'stand', 'group', 'suit', 'peopl', 'scissor', 'pair', 'phone', 'cell', 'tabl']"
IT,3,7,"['scissor', 'pair', 'hand', 'person', 'hold', 'cell', 'phone', 'close', 'snowboard', 'knife']"
IT,3,8,"['sign', 'street', 'board', 'coffe', 'white', 'black', 'flower', 'wooden', 'photo', 'vase']"
IT,3,9,"['hand', 'cell', 'phone', 'hold', 'person', 'stand', 'woman', 'scissor', 'pair', 'suit']"
IT,4,0,"['black', 'seat', 'toilet', 'white']"
IT,5,0,"['tenni', 'glass', 'hand', 'wine', 'control', 'game', 'play', 'woman', 'court', 'racquet']"
IT,6,0,"['sit', 'pair', 'scissor']"
IT,7,0,"['rid', 'skateboard', 'street']"
IT,8,0,"['bunch', 'differ', 'food', 'tabl', 'type']"
IT,9,0,"['build', 'larg', 'clock', 'boat', 'water', 'stand', 'middl', 'tower', 'park', 'sail']"
IT,9,1,"['peopl', 'group', 'stand', 'walk', 'sidewalk', 'beach', 'larg', 'room', 'kit', 'street']"
IT,9,2,"['stand', 'build', 'clock', 'kite', 'beach', 'tower', 'track', 'larg', 'train', 'citi']"
IT,9,3,"['bird', 'small', 'sit', 'near', 'water', 'bench', 'hors', 'bodi', 'woman', 'build']"
IT,9,4,"['umbrella', 'water', 'larg', 'clock', 'background', 'bodi', 'build', 'frisbe', 'field', 'woman']"
IT,9,5,"['river', 'middl', 'bridg', 'street', 'travel', 'hold', 'hydrant', 'sit', 'walk', 'photo']"
IT,9,6,"['tree', 'group', 'peopl', 'walk', 'stand', 'street', 'near', 'water', 'hors', 'woman']"
IT,9,7,"['clock', 'tower', 'middl', 'larg', 'build', 'fli', 'rid', 'person', 'kite', 'skateboard']"
IT,9,8,"['clock', 'tower', 'build', 'larg', 'person', 'outsid', 'bear', 'stand', 'citi', 'field']"
IT,9,9,"['street', 'skateboard', 'build', 'walk', 'clock', 'larg', 'group', 'tower', 'peopl', 'forest']"
JO,0,0,"['hydrant', 'road', 'sit', 'white']"
JO,1,0,"['fli', 'group', 'kit', 'larg', 'stand', 'field', 'peopl', 'scissor', 'cell', 'pictur']"
JO,1,1,"['kit', 'fli', 'larg', 'peopl', 'group', 'stand', 'field', 'snow', 'street', 'clock']"
JO,2,0,"['sit', 'close', 'woman', 'tabl', 'scissor', 'pair', 'skateboard', 'laptop', 'chair', 'bird']"
JO,2,1,"['group', 'peopl', 'room', 'suit', 'larg', 'boat', 'wear', 'rid', 'stand', 'food']"
JO,2,2,"['cell', 'phone', 'hold', 'hand', 'person', 'suit', 'black', 'stand', 'park', 'snowboard']"
JO,2,3,"['street', 'field', 'beach', 'surfboard', 'peopl', 'group', 'flower', 'suit', 'sign', 'stand']"
JO,2,4,"['suit', 'room', 'white', 'hand', 'blue', 'person', 'hold', 'sign', 'stand', 'scissor']"
JO,2,5,"['bunch', 'type', 'differ', 'tabl', 'top', 'banana', 'food', 'rid', 'seat', 'game']"
JO,2,6,"['scissor', 'pair', 'tabl', 'sit', 'stuff', 'bunch', 'anim', 'banana', 'hand', 'hold']"
JO,2,7,"['wear', 'shirt', 'airplan', 'larg', 'clock', 'tower', 'fli', 'truck', 'scissor', 'pair']"
JO,2,8,"['woman', 'stand', 'room', 'hold', 'pink', 'umbrella', 'phone', 'cell', 'hand', 'racket']"
JO,2,9,"['pair', 'scissor', 'street', 'sign', 'snowboard', 'person', 'lot', 'type', 'differ', 'say']"
JO,3,0,"['bathroom', 'stand', 'shirt', 'dress', 'room', 'bikini', 'smile', 'racket', 'tenni', 'hold']"
JO,4,0,"['tenni', 'cell', 'phone', 'racket', 'hand', 'court', 'racquet', 'hold', 'woman']"
JO,5,0,"['close', 'plate', 'wine', 'glass', 'hold', 'lay', 'larg', 'tabl', 'food', 'phone']"
JP,0,0,"['clock', 'tower', 'larg', 'build', 'field', 'hold', 'hang', 'blue', 'fli', 'frisbe']"
JP,0,1,"['street', 'rid', 'walk', 'sink', 'toilet', 'skateboard', 'bathroom', 'motorcycl', 'larg', 'sign']"
JP,0,2,"['stand', 'room', 'hydrant', 'white', 'train', 'suit', 'park', 'track', 'group', 'street']"
JP,0,3,"['peopl', 'group', 'stand', 'hydrant', 'sit', 'motorcycl', 'room', 'woman', 'clock', 'tree']"
JP,0,4,"['larg', 'build', 'clock', 'sit', 'tabl', 'wooden', 'stand', 'suit', 'group', 'peopl']"
JP,0,5,"['build', 'clock', 'larg', 'stand', 'suit', 'tower', 'wall', 'room', 'sit', 'bench']"
JP,0,6,"['sit', 'white', 'bench', 'window', 'cake', 'person', 'bird', 'peopl', 'room', 'woman']"
JP,0,7,"['build', 'clock', 'larg', 'sit', 'tenni', 'bench', 'tabl', 'woman', 'wooden', 'park']"
JP,0,8,"['vase', 'tabl', 'flower', 'bird', 'train', 'metal', 'rock', 'station', 'kitchen', 'stand']"
JP,0,9,"['flower', 'tabl', 'vase', 'larg', 'tower', 'perch', 'clock', 'water', 'bodi', 'glass']"
JP,1,0,"['book', 'bunch', 'room']"
JP,2,0,"['pair', 'tabl', 'scissor', 'bunch', 'banana', 'cake', 'fork', 'knife', 'close']"
JP,3,0,"['black', 'larg', 'statu', 'white', 'wooden', 'bear', 'teddi', 'sit', 'lay', 'vase']"
JP,3,1,"['cake', 'knife', 'stand', 'fork', 'chocol', 'kit', 'hydrant', 'sit', 'pair', 'scissor']"
JP,3,2,"['clock', 'tabl', 'antiqu', 'sign', 'sit', 'coffe', 'collect', 'stuff', 'toilet', 'banana']"
JP,3,3,"['knife', 'fork', 'plate', 'food', 'room', 'cake', 'suit', 'woman', 'hold', 'sandwich']"
JP,3,4,"['peopl', 'group', 'stand', 'wall', 'luggag', 'bowl', 'build', 'tabl', 'lot', 'coffe']"
JP,3,5,"['larg', 'sidewalk', 'hydrant', 'person', 'sit', 'stuff', 'hold', 'bear', 'white', 'tabl']"
JP,3,6,"['vase', 'stand', 'flower', 'hydrant', 'bird', 'catcher', 'suit', 'snow', 'snowboard', 'tabl']"
JP,3,7,"['white', 'sandwich', 'food', 'plate', 'wear', 'type', 'coffe', 'small', 'brown', 'fork']"
JP,3,8,"['teddi', 'sit', 'food', 'hold', 'bear', 'plate', 'bench', 'hand', 'fork', 'white']"
JP,3,9,"['chair', 'sit', 'doughnut', 'stuff', 'keyboard', 'fruit', 'bear', 'cage', 'book', 'sandwich']"
JP,4,0,"['wall', 'build', 'larg', 'ceil', 'hang', 'clock']"
JP,5,0,"['bathroom', 'sit', 'toilet']"
JP,6,0,"['fli', 'scissor', 'bird', 'larg', 'bodi', 'water', 'pair', 'group', 'flock', 'tabl']"
JP,6,1,"['group', 'fli', 'bird', 'larg', 'clock', 'build', 'citi', 'pole', 'book', 'close']"
JP,6,2,"['cell', 'phone', 'hold', 'group', 'hand', 'clock', 'fli', 'bird', 'person', 'larg']"
JP,6,3,"['fenc', 'snowboard', 'hand', 'person', 'bunch', 'bird', 'meter', 'park', 'hill', 'rid']"
JP,6,4,"['flock', 'fli', 'bird', 'bunch', 'larg', 'person', 'group', 'pictur', 'shirt', 'cellphon']"
JP,6,5,"['pair', 'scissor', 'larg', 'kit', 'fli', 'bird', 'group', 'sit', 'peopl', 'field']"
JP,6,6,"['sign', 'flock', 'tree', 'bird', 'street', 'fli', 'cell', 'phone', 'say', 'branch']"
JP,6,7,"['snowboard', 'person', 'snow', 'close', 'black', 'bunch', 'hold', 'hang', 'stand', 'pictur']"
JP,6,8,"['phone', 'cell', 'hand', 'pair', 'scissor', 'hold', 'person', 'kite', 'white', 'vase']"
JP,6,9,"['street', 'close', 'cell', 'phone', 'hold', 'person', 'larg', 'bodi', 'flock', 'hand']"
JP,7,0,"['motorcycl', 'rid', 'track']"
JP,8,0,"['bicycl', 'build', 'park', 'street']"
JP,9,0,"['build', 'walk', 'street', 'bird', 'wooden', 'tabl', 'stop', 'larg', 'suit', 'skateboard']"
JP,9,1,"['bench', 'teddi', 'bear', 'sign', 'park', 'wooden', 'brown', 'sit', 'meter', 'white']"
JP,9,2,"['clock', 'bear', 'wall', 'outsid', 'teddi', 'bench', 'stand', 'street', 'rock', 'brown']"
JP,9,3,"['clock', 'bench', 'build', 'outsid', 'larg', 'sit', 'tower', 'white', 'wooden', 'pole']"
JP,9,4,"['stand', 'suit', 'build', 'hydrant', 'clock', 'larg', 'woman', 'flower', 'vase', 'statu']"
JP,9,5,"['clock', 'tower', 'larg', 'statu', 'stand', 'woman', 'suit', 'wall', 'citi', 'stuff']"
JP,9,6,"['statu', 'bear', 'bench', 'black', 'stuff', 'wooden', 'sit', 'rock', 'larg', 'anim']"
JP,9,7,"['stand', 'bear', 'brown', 'skateboard', 'wooden', 'build', 'larg', 'bench', 'tree', 'street']"
JP,9,8,"['hydrant', 'sidewalk', 'middl', 'forest', 'sit', 'grass', 'white', 'tree', 'statu', 'clock']"
JP,9,9,"['grass', 'hydrant', 'road', 'sit', 'chair', 'vase', 'flower', 'meter', 'window', 'singl']"
KE,0,0,"['shoe', 'sit', 'wooden', 'floor', 'motorcycl', 'scissor', 'park', 'road', 'cut', 'hold']"
KE,1,0,"['scissor', 'pair', 'tabl', 'sit', 'bench', 'wooden', 'park', 'shoe', 'road', 'motorcycl']"
KE,1,1,"['scissor', 'pair', 'motorcycl', 'road', 'park', 'tabl', 'shoe', 'wooden', 'bench', 'sit']"
KE,2,0,"['pair', 'scissor']"
KE,3,0,"['scissor', 'pair', 'wear', 'knife', 'tabl', 'person', 'hold', 'flower', 'vase', 'close']"
KE,3,1,"['stand', 'field', 'suit', 'peopl', 'group', 'bench', 'woman', 'sit', 'wooden', 'frisbe']"
KE,3,2,"['sit', 'tabl', 'room', 'couch', 'woman', 'suit', 'stuff', 'anim', 'snowboard', 'white']"
KE,3,3,"['hold', 'phone', 'cell', 'woman', 'blue', 'video', 'game', 'play', 'white', 'sit']"
KE,3,4,"['black', 'jacket', 'road', 'young', 'motorcycl', 'park', 'street', 'refriger', 'white', 'kitchen']"
KE,3,5,"['scissor', 'pair', 'shirt', 'wear', 'person', 'cell', 'phone', 'black', 'skateboard', 'rid']"
KE,3,6,"['hold', 'person', 'park', 'white', 'wear', 'hand', 'cake', 'skateboard', 'shirt', 'phone']"
KE,3,7,"['shirt', 'woman', 'stand', 'doorway', 'dress', 'sit', 'bench', 'wear', 'pair', 'scissor']"
KE,3,8,"['stand', 'tabl', 'sit', 'woman', 'person', 'bird', 'frisbe', 'white', 'yellow', 'hand']"
KE,3,9,"['room', 'stand', 'suit', 'woman', 'peopl', 'group', 'cake', 'flower', 'vase', 'wine']"
KE,4,0,"['room', 'woman', 'peopl', 'group', 'stand']"
KE,5,0,"['scissor', 'hand', 'pair', 'hold', 'person', 'phone', 'cell', 'snow', 'piec', 'cut']"
KE,5,1,"['pair', 'cell', 'paper', 'cut', 'phone', 'person', 'hold', 'hand', 'scissor', 'towel']"
KR,0,0,"['park', 'truck', 'yellow', 'street', 'white', 'hydrant', 'drive', 'bicycl', 'rid']"
KR,1,0,"['dress', 'hold', 'kite', 'woman']"
KR,2,0,"['fork', 'knife', 'plate', 'coffe', 'bunch', 'food', 'spoon', 'soup', 'differ', 'tabl']"
KR,2,1,"['knife', 'fork', 'plate', 'sandwich', 'food', 'veget', 'stuff', 'tabl', 'bear', 'hold']"
KR,2,2,"['fork', 'knife', 'plate', 'meat', 'veget', 'pizza', 'food', 'top', 'drink', 'varieti']"
KR,2,3,"['knife', 'fork', 'glass', 'plat', 'plate', 'tabl', 'top', 'food', 'rice', 'juic']"
KR,2,4,"['top', 'tabl', 'plat', 'pizza', 'coffe', 'salad', 'bowl', 'type', 'lot', 'differ']"
KR,3,0,"['rid', 'white', 'street', 'skateboard', 'wear', 'hold', 'shirt', 'larg', 'bike', 'person']"
KR,3,1,"['suit', 'stand', 'room', 'build', 'train', 'kitchen', 'woman', 'near', 'clock', 'track']"
KR,3,2,"['fli', 'larg', 'surfboard', 'beach', 'hold', 'phone', 'cell', 'skateboard', 'kite', 'person']"
KR,3,3,"['woman', 'hold', 'sit', 'person', 'hand', 'cake', 'pair', 'scissor', 'room', 'phone']"
KR,3,4,"['stand', 'hold', 'street', 'suit', 'person', 'woman', 'phone', 'cell', 'peopl', 'room']"
KR,3,5,"['group', 'peopl', 'field', 'hold', 'stand', 'fli', 'larg', 'middl', 'kite', 'umbrella']"
KR,3,6,"['park', 'play', 'pair', 'scissor', 'game', 'video', 'water', 'boat', 'street', 'sign']"
KR,3,7,"['snowboard', 'water', 'boat', 'shirt', 'hold', 'room', 'stuff', 'woman', 'larg', 'sail']"
KR,3,8,"['sit', 'bench', 'beach', 'woman', 'wooden', 'walk', 'stand', 'build', 'tabl', 'fli']"
KR,3,9,"['clock', 'build', 'larg', 'kite', 'tower', 'fli', 'field', 'travel', 'scissor', 'pair']"
KR,4,0,"['forest', 'track', 'train', 'travel']"
KR,5,0,"['coffe', 'food', 'plate', 'sandwich']"
KR,6,0,"['food', 'meat', 'plate', 'veget']"
KR,7,0,"['stand', 'suit', 'room', 'surfboard', 'sign', 'mirror', 'say', 'stop', 'grass', 'mous']"
KR,7,1,"['pole', 'sign', 'build', 'peopl', 'light', 'street', 'stop', 'stand', 'tabl', 'pictur']"
KR,7,2,"['cell', 'phone', 'hold', 'sign', 'suit', 'hand', 'person', 'street', 'room', 'racket']"
KR,7,3,"['hand', 'phone', 'cell', 'hold', 'shirt', 'woman', 'basebal', 'park', 'pictur', 'mirror']"
KR,7,4,"['scissor', 'pair', 'hand', 'person', 'cell', 'phone', 'hold', 'charger', 'skateboard', 'room']"
KR,7,5,"['woman', 'pair', 'scissor', 'frisbe', 'white', 'hand', 'hold', 'book', 'larg', 'light']"
KR,7,6,"['cell', 'phone', 'close', 'hold', 'hand', 'person', 'clock', 'background', 'suit', 'stand']"
KR,7,7,"['stand', 'room', 'sign', 'suit', 'peopl', 'group', 'person', 'stop', 'hold', 'doorway']"
KR,7,8,"['wear', 'woman', 'citi', 'game', 'say', 'white', 'tower', 'clock', 'street', 'pink']"
KR,7,9,"['scissor', 'pair', 'sit', 'field', 'kite', 'person', 'hold', 'snow', 'hand', 'fli']"
KR,8,0,"['pair', 'scissor', 'toothpast', 'tube']"
KR,9,0,"['cake', 'group', 'peopl', 'sit', 'tabl']"
KZ,0,0,"['tabl', 'glass', 'insid', 'close', 'flower', 'vase', 'bunch', 'orang', 'drink']"
KZ,1,0,"['build', 'motorcycl', 'stand', 'truck', 'street', 'white', 'road', 'park', 'meter', 'hydrant']"
KZ,1,1,"['white', 'meter', 'pickup', 'black', 'park', 'shell', 'camper', 'truck', 'road', 'street']"
KZ,1,2,"['street', 'trailer', 'meter', 'white', 'park', 'truck', 'road', 'build', 'hydrant', 'grass']"
KZ,1,3,"['street', 'insid', 'truck', 'white', 'park', 'road', 'build', 'meter', 'hydrant', 'grass']"
KZ,1,4,"['road', 'white', 'hydrant', 'park', 'truck', 'grass', 'drive', 'build', 'sit', 'street']"
KZ,2,0,"['road', 'park', 'white', 'build', 'street', 'meter', 'seat', 'sit', 'black', 'attach']"
KZ,2,1,"['build', 'road', 'park', 'street', 'sit', 'white', 'blue', 'seat', 'bird', 'small']"
KZ,3,0,"['person', 'hold', 'doughnut', 'street', 'hand', 'rid', 'park', 'bathroom', 'close', 'toilet']"
KZ,3,1,"['scissor', 'pair', 'cell', 'phone', 'motorcycl', 'woman', 'stand', 'toothpast', 'sit', 'hold']"
KZ,3,2,"['street', 'kite', 'vase', 'hold', 'flower', 'pink', 'tabl', 'toothbrush', 'sit', 'bird']"
KZ,3,3,"['bunch', 'hold', 'cell', 'phone', 'banana', 'hand', 'stand', 'tabl', 'road', 'park']"
KZ,3,4,"['flower', 'vase', 'white', 'tabl', 'sit', 'jacket', 'bench', 'snowboard', 'build', 'room']"
KZ,3,5,"['build', 'clock', 'park', 'tabl', 'tower', 'motorcycl', 'type', 'cake', 'differ', 'teddi']"
KZ,3,6,"['flower', 'vase', 'white', 'tabl', 'book', 'blue', 'larg', 'bench', 'truck', 'group']"
KZ,3,7,"['room', 'suit', 'stand', 'peopl', 'hold', 'group', 'hand', 'phone', 'cell', 'person']"
KZ,3,8,"['sit', 'snow', 'walk', 'woman', 'skateboard', 'anim', 'stuff', 'tabl', 'rid', 'street']"
KZ,3,9,"['stand', 'knife', 'street', 'field', 'larg', 'screen', 'pole', 'room', 'cake', 'woman']"
KZ,4,0,"['pink', 'vase', 'hold', 'woman', 'white', 'tabl', 'flower', 'sit', 'fill', 'bunch']"
KZ,4,1,"['tabl', 'flower', 'vase', 'pink', 'fill', 'top', 'lot', 'differ', 'color', 'sit']"
KZ,5,0,"['fork', 'fruit', 'candl', 'cake', 'knife', 'hand', 'person', 'doughnut', 'hold']"
LB,0,0,"['photo', 'black', 'white', 'person', 'hold', 'clock', 'phone', 'cell', 'tabl', 'skateboard']"
LB,0,1,"['woman', 'shirt', 'close', 'dress', 'wear', 'pink', 'branch', 'tree', 'tabl', 'stand']"
LB,0,2,"['cell', 'phone', 'hold', 'mous', 'hand', 'pair', 'scissor', 'chair', 'room', 'book']"
LB,0,3,"['peopl', 'group', 'sign', 'street', 'suit', 'scissor', 'pair', 'walk', 'umbrella', 'stand']"
LB,0,4,"['phone', 'cell', 'pictur', 'fli', 'hold', 'larg', 'person', 'book', 'hand', 'airplan']"
LB,1,0,"['shirt', 'wear']"
LB,2,0,"['cut', 'paper', 'piec', 'snow', 'snowboard', 'person', 'scissor', 'pair', 'hold', 'hand']"
LB,2,1,"['scissor', 'pair', 'hand', 'person', 'hold', 'snow', 'snowboard', 'phone', 'cell', 'toothbrush']"
LB,2,2,"['room', 'snowboard', 'black', 'dress', 'wear', 'woman', 'pink', 'hold', 'snow', 'photo']"
LB,2,3,"['snow', 'snowboard', 'girl', 'mouth', 'littl', 'group', 'peopl', 'lift', 'hold', 'stand']"
LB,2,4,"['close', 'toothbrush', 'tabl', 'white', 'pair', 'scissor', 'pictur', 'background', 'suit', 'toilet']"
LB,3,0,"['room', 'window', 'group', 'peopl', 'train', 'remot', 'woman', 'larg', 'hold', 'stop']"
LB,3,1,"['pair', 'scissor', 'stand', 'street', 'field', 'wall', 'woman', 'wooden', 'peopl', 'corner']"
LB,3,2,"['build', 'stand', 'hand', 'hold', 'suit', 'larg', 'clock', 'group', 'tower', 'peopl']"
LB,3,3,"['differ', 'room', 'sit', 'sidewalk', 'hydrant', 'color', 'smile', 'yellow', 'middl', 'person']"
LB,3,4,"['stand', 'woman', 'clock', 'build', 'street', 'larg', 'bicycl', 'pink', 'park', 'stop']"
LB,3,5,"['kitchen', 'motorcycl', 'rid', 'woman', 'road', 'control', 'vase', 'flower', 'larg', 'tabl']"
LB,3,6,"['hand', 'scissor', 'pair', 'suit', 'person', 'phone', 'cell', 'hold', 'room', 'track']"
LB,3,7,"['park', 'white', 'stand', 'live', 'dock', 'person', 'room', 'green', 'pink', 'toilet']"
LB,3,8,"['field', 'stand', 'skateboard', 'suit', 'woman', 'larg', 'room', 'group', 'peopl', 'control']"
LB,3,9,"['larg', 'build', 'clock', 'suit', 'tower', 'road', 'snowboard', 'walk', 'middl', 'hold']"
LB,4,0,"['park', 'stand', 'cell', 'hold', 'phone', 'woman']"
LB,5,0,"['child', 'hold', 'mouth', 'small', 'toothbrush']"
MA,0,0,"['tabl', 'clock', 'person', 'close', 'scissor', 'pair', 'pictur', 'wall', 'hold', 'collect']"
MA,0,1,"['tabl', 'pair', 'scissor', 'wall', 'clock', 'close', 'pictur', 'person', 'face', 'hold']"
MA,1,0,"['wear', 'phone', 'cell', 'hand', 'hold', 'person', 'basebal', 'cake', 'build', 'white']"
MA,1,1,"['hold', 'person', 'cell', 'phone', 'hand', 'pictur', 'peopl', 'bunch', 'scissor', 'photo']"
MA,1,2,"['scissor', 'pair', 'shirt', 'stand', 'wear', 'woman', 'sit', 'kitchen', 'beach', 'tabl']"
MA,1,3,"['phone', 'cell', 'clock', 'hold', 'food', 'blue', 'larg', 'rid', 'woman', 'tower']"
MA,1,4,"['knife', 'tabl', 'cake', 'banana', 'bunch', 'hang', 'wooden', 'blanket', 'cut', 'motorcycl']"
MA,1,5,"['woman', 'young', 'girl', 'sit', 'bench', 'hold', 'book', 'suit', 'mouth', 'white']"
MA,1,6,"['book', 'middl', 'laptop', 'tree', 'larg', 'sit', 'clock', 'build', 'stand', 'room']"
MA,1,7,"['build', 'sign', 'close', 'clock', 'larg', 'street', 'scissor', 'pair', 'shirt', 'phone']"
MA,1,8,"['room', 'stand', 'scissor', 'pair', 'suit', 'peopl', 'clock', 'larg', 'group', 'person']"
MA,1,9,"['larg', 'fli', 'hand', 'kite', 'tabl', 'banana', 'doorway', 'bunch', 'cell', 'phone']"
MA,2,0,"['phone', 'cell', 'clock', 'pictur', 'tabl', 'close', 'hold', 'hand', 'scissor', 'pair']"
MA,3,0,"['close', 'phone', 'cell', 'hold', 'person', 'pictur', 'wall', 'clock']"
MA,3,1,"['pictur', 'person', 'close', 'wall', 'hold', 'cell', 'phone', 'clock']"
MA,4,0,"['tabl', 'close', 'pictur', 'person', 'clock', 'wooden', 'white', 'sit', 'black', 'chair']"
MA,4,1,"['person', 'pictur', 'close', 'mous', 'hold', 'clock', 'cell', 'phone', 'wall', 'tabl']"
MA,4,2,"['wall', 'book', 'shelf', 'black', 'close', 'photo', 'clock', 'leather', 'white', 'chair']"
MA,4,3,"['pictur', 'person', 'phone', 'cell', 'hold', 'wall', 'close', 'clock', 'pair', 'scissor']"
MA,4,4,"['phone', 'cell', 'hold', 'pictur', 'person', 'knife', 'hand', 'tabl', 'close', 'clock']"
MA,5,0,"['pair', 'scissor']"
MA,5,1,"['pair', 'scissor']"
MX,0,0,"['room', 'stand', 'suit']"
MX,1,0,"['sit', 'stand', 'suit', 'room', 'tabl', 'field', 'eat', 'food', 'park', 'woman']"
MX,1,1,"['hold', 'woman', 'street', 'motorcycl', 'tenni', 'rid', 'cell', 'phone', 'racket', 'build']"
MX,1,2,"['larg', 'build', 'clock', 'park', 'woman', 'motorcycl', 'sit', 'couch', 'kite', 'group']"
MX,1,3,"['stand', 'skateboard', 'group', 'peopl', 'cake', 'woman', 'clock', 'park', 'street', 'room']"
MX,1,4,"['room', 'suit', 'stand', 'group', 'peopl', 'woman', 'clock', 'larg', 'motorcycl', 'rid']"
MX,1,5,"['build', 'snow', 'stand', 'woman', 'field', 'suit', 'rid', 'clock', 'chair', 'jacket']"
MX,1,6,"['hold', 'snow', 'woman', 'stand', 'wine', 'glass', 'hand', 'laptop', 'group', 'white']"
MX,1,7,"['tabl', 'bathroom', 'stand', 'toilet', 'group', 'peopl', 'skateboard', 'street', 'sit', 'rid']"
MX,1,8,"['wear', 'street', 'field', 'stand', 'walk', 'shirt', 'woman', 'skateboard', 'build', 'group']"
MX,1,9,"['suit', 'stand', 'room', 'sit', 'build', 'bench', 'umbrella', 'peopl', 'group', 'kitchen']"
MX,2,0,"['hand', 'person', 'cell', 'phone', 'hold', 'book', 'scissor', 'pair', 'pictur', 'wave']"
MX,2,1,"['sign', 'mirror', 'cell', 'phone', 'bathroom', 'airplan', 'tabl', 'pictur', 'hold', 'fli']"
MX,2,2,"['room', 'bird', 'perch', 'person', 'white', 'skateboard', 'sit', 'bear', 'stuff', 'larg']"
MX,2,3,"['scissor', 'pair', 'book', 'build', 'tabl', 'sit', 'stand', 'suit', 'white', 'flower']"
MX,2,4,"['person', 'scissor', 'pair', 'hold', 'hand', 'cell', 'phone', 'stand', 'peopl', 'group']"
MX,2,5,"['scissor', 'pair', 'wear', 'paper', 'piec', 'cut', 'shirt', 'blue', 'black', 'white']"
MX,2,6,"['scissor', 'pair', 'hold', 'hand', 'cell', 'phone', 'person', 'white', 'larg', 'close']"
MX,2,7,"['phone', 'cell', 'hold', 'hand', 'person', 'clock', 'close', 'tower', 'shirt', 'larg']"
MX,2,8,"['shirt', 'wear', 'knife', 'fork', 'snowboard', 'clock', 'group', 'wall', 'white', 'perch']"
MX,2,9,"['sign', 'suit', 'room', 'stand', 'hold', 'close', 'background', 'street', 'snowboard', 'pink']"
MX,3,0,"['babi', 'control', 'cell', 'room', 'game', 'phone', 'hold', 'woman']"
MX,4,0,"['woman', 'doorway', 'stand', 'suit', 'room', 'shirt', 'jacket', 'wear', 'smile', 'build']"
MX,4,1,"['smile', 'jacket', 'shirt', 'glass', 'wine', 'hold', 'wear', 'room', 'suit', 'stand']"
MX,4,2,"['jacket', 'shirt', 'stand', 'person', 'build', 'suit', 'clock', 'wear', 'room', 'wall']"
MX,4,3,"['build', 'jacket', 'stand', 'wall', 'doorway', 'pink', 'white', 'blue', 'tie', 'hang']"
MX,4,4,"['room', 'suit', 'wear', 'stand', 'shirt', 'doorway', 'smile', 'jacket', 'build', 'wall']"
MX,5,0,"['knife', 'tabl', 'person', 'background', 'pictur', 'phone', 'cell', 'hold', 'close', 'scissor']"
MX,5,1,"['scissor', 'pair', 'tabl', 'banana', 'sit', 'wooden', 'flower', 'vase', 'bunch', 'white']"
MX,5,2,"['scissor', 'pair', 'room', 'hang', 'bunch', 'stand', 'hook', 'ski', 'banana', 'pile']"
MX,5,3,"['scissor', 'pair', 'surfboard', 'collect', 'group', 'metal', 'person', 'hook', 'hand', 'ceil']"
MX,5,4,"['scissor', 'pair', 'clock', 'antiqu', 'collect', 'tabl', 'knife', 'room', 'bunch', 'white']"
MX,6,0,"['suit', 'room', 'stand', 'field', 'sit', 'street', 'build', 'white', 'larg', 'suitcas']"
MX,6,1,"['build', 'larg', 'snow', 'person', 'street', 'walk', 'snowboard', 'rid', 'crowd', 'stand']"
MX,6,2,"['group', 'peopl', 'tabl', 'room', 'walk', 'larg', 'wine', 'glass', 'stuff', 'cake']"
MX,6,3,"['ramp', 'woman', 'rid', 'laptop', 'tabl', 'dirt', 'smile', 'road', 'hors', 'young']"
MX,6,4,"['suit', 'build', 'stand', 'street', 'wear', 'field', 'black', 'truck', 'cell', 'close']"
MX,6,5,"['street', 'banana', 'rid', 'motorcycl', 'skateboard', 'kitchen', 'counter', 'citi', 'umbrella', 'stand']"
MX,6,6,"['shirt', 'wear', 'skateboard', 'trick', 'basebal', 'hold', 'blue', 'kite', 'hand', 'doughnut']"
MX,6,7,"['wear', 'park', 'racket', 'kit', 'hydrant', 'middl', 'court', 'tenni', 'fli', 'frost']"
MX,6,8,"['group', 'peopl', 'stand', 'beach', 'room', 'woman', 'teddi', 'umbrella', 'bear', 'sign']"
MX,6,9,"['room', 'woman', 'snowboard', 'suit', 'stand', 'hold', 'phone', 'cell', 'person', 'larg']"
MX,7,0,"['scissor', 'pair', 'hold', 'hand', 'person', 'paper', 'sit', 'cut', 'wear', 'cake']"
MX,7,1,"['pair', 'scissor', 'hand', 'person', 'tabl', 'hold', 'sandwich', 'sit', 'black', 'wooden']"
MX,7,2,"['vase', 'flower', 'food', 'plate', 'tabl', 'anim', 'white', 'stuff', 'build', 'knife']"
MX,7,3,"['close', 'tabl', 'bear', 'knife', 'fork', 'teddi', 'stuff', 'cake', 'scissor', 'pair']"
MX,7,4,"['knife', 'cake', 'white', 'sit', 'person', 'stuff', 'woman', 'tabl', 'yellow', 'hold']"
MX,7,5,"['close', 'white', 'hydrant', 'larg', 'plate', 'top', 'sidewalk', 'woman', 'skateboard', 'pink']"
MX,7,6,"['stand', 'plate', 'person', 'piec', 'suit', 'room', 'coffe', 'scissor', 'pair', 'mirror']"
MX,7,7,"['wear', 'white', 'vase', 'flower', 'shirt', 'fork', 'cake', 'knife', 'sign', 'strip']"
MX,7,8,"['hold', 'knife', 'person', 'cell', 'phone', 'cake', 'scissor', 'pair', 'snowboard', 'white']"
MX,7,9,"['sit', 'chair', 'stuff', 'bear', 'white', 'basebal', 'hold', 'tabl', 'close', 'lay']"
