country_code,cluster_no,topic_no,topics
IR,4,5,"['hosein', 'imamhosein', 'ashoura', 'islam', 'shia', 'pcrpcrcovidtest', 'herbalmedicin', 'labkhand', 'mask', 'model']"
IR,4,6,"['najafabad', 'esfahan', 'coronavirus', 'love', 'school', 'beauti', 'farshbana', 'karaj', 'ielt', 'tofel']"
IR,4,7,"['absworkout', 'homeworkout', 'covid', 'photo', 'iran', 'sadafbeauti', 'luxurylifestyl', 'hassantalebpour', 'market', 'photographi']"
IR,4,8,"['model', 'malemodel', 'male', 'fashion', 'coronavir', 'isfahan', 'covid', 'esfahan', 'modelo', 'brazil']"
IR,4,9,"['covid', 'corona', 'isnanew', 'khorasanisna', 'isna', 'isnaphoto', 'khorasanrazavi', 'explor', 'coronavirus', 'mashhad']"
IR,5,0,"['alexruygrok', 'australian', 'brazil', 'fashion', 'fashionmodel', 'male', 'malemodel', 'model', 'modelo']"
IR,6,0,"['corona', 'cosmet', 'covid', 'coachvideo', 'dokhtaron', 'gymlif', 'fitnessmodel', 'trxrahel', 'workout', 'girl']"
IR,6,1,"['mask', 'iran', 'travel', 'jebelali', 'airplan', 'shippingnovc', 'import', 'clearanc', 'dubai', 'carshipp']"
IR,6,2,"['stress', 'coronamem', 'brand', 'psycholog', 'digitallgam', 'xbox', 'videogam', 'digitallearn', 'foodcovid', 'illustragram']"
IR,6,3,"['exhibit', 'secur', 'coronavirus', 'ecofreind', 'nanosilv', 'nanoparticl', 'ucuc', 'festiv', 'shortfilm', 'filmfestiv']"
IR,6,4,"['skinrash', 'covidto', 'earthcar', 'epoxyresinalkyd', 'covidflu', 'mokarrar', 'polyurethan', 'vaccin', 'dryfoodcat', 'doctor']"
IR,6,5,"['trump', 'coronacovid', 'tiktok', 'nasa', 'ferdosipour', 'parsapirouzfar', 'ilonmask', 'mrbean', 'pomeranian', 'dogsofinstagram']"
IR,6,6,"['pharmaci', 'iumspharmaci', 'news', 'corona', 'onlineschool', 'digikalanext', 'deeplern', 'machinlearn', 'digikalalif', 'onlinelearn']"
IR,6,7,"['pharmacolog', 'medicin', 'pharmacylif', 'pharmacystud', 'vivalif', 'health', 'washhand', 'alcohol', 'avira', 'antivirus']"
IR,6,8,"['esfahan', 'resanehsobh', 'tehran', 'weather', 'covid', 'coronavirus', 'iran', 'asustuf', 'corona', 'samsung']"
IR,6,9,"['covid', 'covidigm', 'coid', 'coidigg', 'coronavirus', 'majaleyezananeh', 'massag', 'quarantin', 'amaz', 'instalov']"
IR,7,0,"['explor', 'covid', 'asusgam', 'shppingcent', 'labtabexplor', 'maderbord', 'corona', 'manitor', 'asustuf', 'intelcpu']"
IR,8,0,"['farshbana', 'vitray', 'mandalaart', 'mandala', 'artfollow', 'artlov', 'manadalaworld', 'mandalapattern', 'mask', 'corona']"
IR,8,1,"['helishot', 'ifyoucan', 'stayhom', 'majest', 'crudeoil', 'oilandga', 'construct', 'concret', 'time', 'transform']"
IR,8,2,"['carpet', 'tabriz', 'coronavirusu', 'psgame', 'play', 'callofduti', 'verna', 'diskp', 'fifa', 'residentevil']"
IR,8,3,"['ashoura', 'imamhosein', 'shia', 'hosein', 'islam', 'pack', 'mashhad', 'mashhadc', 'nadiacak', 'dounat']"
IR,8,4,"['edit', 'photoshop', 'gucci', 'weed', 'accessori', 'philippplein', 'louisvuitton', 'fendi', 'mask', 'corona']"
IR,9,0,"['fact', 'majl', 'scienc', 'saipa', 'internet', 'iran', 'design', 'deliiiviolet', 'adverti', 'vitray']"
IR,9,1,"['covid', 'veterinarian', 'canin', 'catfood', 'dryfoodcat', 'doctor', 'skinrash', 'covidto', 'iran', 'tabriz']"
IR,9,2,"['health', 'bodi', 'resurrect', 'apocalyp', 'iran', 'likeforlik', 'coronavirus', 'explor', 'instadaili', 'instagood']"
IR,9,3,"['graphicdesign', 'asusrog', 'asustuf', 'infograph', 'design', 'indesign', 'amirsharif', 'magazin', 'illustr', 'journal']"
IR,9,4,"['girl', 'hair', 'skincareskin', 'blogger', 'najafabad', 'corona', 'esfahan', 'secur', 'antivirus', 'avast']"
IR,9,5,"['najafabad', 'esfahan', 'pandem', 'coronapandem', 'corona', 'strategi', 'iranstrategist', 'strateg', 'coronavirus', 'intelcpu']"
IR,9,6,"['esfahan', 'najafabad', 'coronavirus', 'trump', 'corona', 'travel', 'mission', 'goal', 'manag', 'vision']"
IR,9,7,"['coronavid', 'explor', 'asusrog', 'asustuf', 'shppingcent', 'asusgam', 'ayandeh', 'ayandehcomput', 'asusrogphon', 'asustufgam']"
IR,9,8,"['mask', 'indtagood', 'tire', 'instafood', 'bore', 'inspir', 'oilpaint', 'instadaili', 'instagood', 'helthyfood']"
IR,9,9,"['corona', 'beauti', 'explor', 'goodmorn', 'nevergiveup', 'nike', 'likeforfollow', 'enjoylif', 'edit', 'best']"
IT,0,0,"['annoscolastico', 'liceogeqsella', 'nonsoloscuola']"
IT,1,0,"['vittorioveneto', 'ludica', 'covid', 'cittadimeda', 'prevenzion', 'mascherin', 'scuola', 'impr', 'confindustria', 'lockdown']"
IT,1,1,"['cobra', 'nuovasfida', 'volpi', 'covid', 'quarantena', 'italia', 'mascherin', 'maperch', 'bellicapelli', 'miguardatem']"
IT,1,2,"['noicisiamo', 'artepulizi', 'vinceremonoi', 'scuola', 'sicurezza', 'coronavirus', 'roma', 'italia', 'covid', 'hor']"
IT,1,3,"['pandemia', 'annoscolastico', 'primogiorno', 'celafaremo', 'tattoo', 'settembr', 'rientroascuola', 'babaefirenz', 'goshfirenz', 'movidafirenz']"
IT,1,4,"['mascherin', 'mask', 'highlight', 'notourist', 'cotm', 'igerstoscana', 'visualproject', 'covid', 'instadaili', 'igersviareggio']"
IT,1,5,"['covid', 'milano', 'girl', 'madeinitali', 'scuol', 'lovesitali', 'ingarag', 'eserciziofisico', 'stabia', 'gaetanocimmino']"
IT,1,6,"['likeforlik', 'happi', 'pierpaolosileri', 'genzano', 'follow', 'happybirthday', 'istaphoto', 'ista', 'istamo', 'istantphoto']"
IT,1,7,"['instamood', 'tweegram', 'spri', 'igien', 'iphonesia', 'amuchina', 'instagramhub', 'picoftheday', 'iger', 'setpappa']"
IT,1,8,"['igienizzanti', 'gadgetcovid', 'solidariet', 'rispetto', 'lezionedijudo', 'acismom', 'vigevano', 'crocedimalta', 'judo', 'covidfr']"
IT,1,9,"['dentist', 'dentistri', 'napolidaviv', 'napolinstagram', 'diocesidinapoli', 'campania', 'comunedinapoli', 'girl', 'napoli', 'hero']"
IT,2,0,"['barberpost', 'instabarbershop', 'dominicanboy', 'milanobarb', 'domenicanbarb', 'milanitalia', 'hairstyl', 'likelik', 'wahlpro', 'barberforlif']"
IT,2,1,"['moment', 'pictur', 'dentistri', 'dentist', 'photo', 'andrtuttoben', 'picoftheday', 'focus', 'composit', 'captur']"
IT,2,2,"['assistenza', 'volontari', 'gymgirl', 'instagirl', 'rainbow', 'backtoschool', 'romeitali', 'money', 'instamood', 'amici']"
IT,2,3,"['naturalcolor', 'espenfumetti', 'kiarament', 'meglioprima', 'mascherina', 'coronavirus', 'espen', 'covid', 'farmacia', 'turismocovid']"
IT,2,4,"['passion', 'music', 'work', 'cook', 'appl', 'food', 'wednesday', 'pear', 'staytun', 'activ']"
IT,2,5,"['blackandwhit', 'photo', 'casorateprimo', 'attualit', 'gamolkoart', 'poesia', 'exhibit', 'photographi', 'firstpost', 'magic']"
IT,2,6,"['famili', 'unipd', 'triennal', 'psicologia', 'primacomunion', 'backtoitali', 'settembr', 'genova', 'anni', 'buoncompleanno']"
IT,2,7,"['covid', 'milano', 'mask', 'instalik', 'visualproject', 'cotm', 'tildaswinton', 'costumesardo', 'process', 'sardara']"
IT,2,8,"['pierpaolosileri', 'genzano', 'napl', 'plagu', 'itali', 'church', 'italia', 'napoli', 'mascherina', 'mesidopo']"
IT,2,9,"['assisi', 'friend', 'estat', 'summer', 'umbria', 'itali', 'vigilidelfuoco', 'weekend', 'annaedanisposi', 'aboutlastnight']"
IT,3,0,"['distanza', 'shop', 'lavoro', 'anticovid', 'palestracovid', 'photooftheday', 'virus', 'sicurezza', 'photoreportag', 'streetartitali']"
IT,3,1,"['ilpitagorac', 'ecommerc', 'coronavirus', 'mascherin', 'scuola', 'chirurgich', 'distanziamento', 'adesivi', 'vendit', 'obbligo']"
IT,3,2,"['prosit', 'calabria', 'worldimprov', 'polistena', 'photoexhibit', 'fellini', 'analog', 'photomaton', 'francovaccari', 'archivephoto']"
IT,3,3,"['myjob', 'personallif', 'famili', 'forzaitalia', 'calonga', 'casadiringhiera', 'shop', 'secur', 'informazion', 'bijoux']"
IT,3,4,"['irononpatch', 'staysaf', 'style', 'espaa', 'volo', 'fimarmobili', 'portamascherin', 'potenzadifuoco', 'imbellon', 'fraud']"
IT,3,5,"['stradablog', 'passion', 'print', 'bambini', 'fotografi', 'biancoenero', 'gestozero', 'immaginazion', 'pensieri', 'rinascita']"
IT,3,6,"['meme', 'cerri', 'tammurriata', 'libridalegg', 'vigilecerruti', 'tammorra', 'cosimoalberti', 'attor', 'inchiostro', 'offertaspeci']"
IT,3,7,"['mascherin', 'sicurezza', 'covid', 'modaitaliana', 'backtoschool', 'sicilia', 'mascherina', 'lavaggiomotor', 'igienizzazion', 'lobocosmetica']"
IT,3,8,"['covid', 'abroadeduc', 'studi', 'fauci', 'maleducazion', 'pandem', 'moda', 'guantinitril', 'hairstyl', 'avvocatovispi']"
IT,3,9,"['igien', 'instamood', 'tweegram', 'iphonesia', 'instagramhub', 'amuchina', 'spri', 'summer', 'instadaili', 'beauti']"
IT,4,0,"['coronavid', 'divisor', 'policarbonato', 'scuola']"
IT,5,0,"['club', 'distanziamento', 'final', 'giocar', 'lockdown', 'magnagati', 'mascherin', 'ricominciamo', 'subbuteo', 'vicenza']"
IT,6,0,"['mamma', 'kinderschuh', 'trento', 'trentino', 'scarpebambini', 'ricosta', 'asilo', 'bambini', 'bolzanobozen', 'asilonido']"
IT,7,0,"['life', 'girl', 'team', 'safe', 'race', 'power', 'nascar', 'motorsport', 'mechan', 'mask']"
IT,8,0,"['autunno', 'covid', 'erboristeria', 'inizialascuola', 'mascherin', 'prevenzion', 'restareinforma', 'scuola', 'vivereinsalut']"
IT,9,0,"['love', 'roma', 'rome', 'instagram', 'architectur', 'church', 'tourist', 'europ', 'pope', 'iphon']"
IT,9,1,"['settembr', 'sardegna', 'lovetravel', 'flyfreepl', 'flyfr', 'sardegnagram', 'island', 'happymo', 'memori', 'isaruta']"
IT,9,2,"['photoshoot', 'autumn', 'backtonatur', 'estat', 'estateitaliana', 'stintino', 'lapelosa', 'koloseum', 'onlygoodvib', 'palatinum']"
IT,9,3,"['worldheartday', 'torino', 'prevenzion', 'divertimento', 'getbblg', 'school', 'missingtravel', 'andrtuttoben', 'covid', 'castrocaro']"
IT,9,4,"['pink', 'filter', 'rhome', 'sanmenaio', 'gargano', 'apulia', 'mareinautunno', 'vicodelgargano', 'autunno', 'puglia']"
IT,9,5,"['bergamoalta', 'comunedibergamo', 'andrtuttoben', 'event', 'spiaggia', 'lockdown', 'plage', 'sonnenschirm', 'strand', 'parasol']"
IT,9,6,"['covid', 'sifest', 'referendum', 'laphototrouv', 'urban', 'fotoreportag', 'urbanandstreet', 'elezioni', 'marcopesaresi', 'corona']"
IT,9,7,"['itali', 'travel', 'holiday', 'europ', 'limonesulgarda', 'limon', 'gardas', 'juni', 'mountain', 'casteldebritti']"
IT,9,8,"['follow', 'covid', 'like', 'todi', 'italia', 'cancello', 'gussago', 'recinzioni', 'travagliato', 'normeanticovid']"
IT,9,9,"['rainingday', 'covid', 'pietrarsa', 'train', 'water', 'rain', 'instaday', 'bayard', 'trainstat', 'roadtonapl']"
JO,0,0,"['ammanjordan', 'comment', 'coronavirus', 'earth', 'like', 'photooftheday', 'theplanet', 'world']"
JO,2,0,"['glamour', 'jordonegypt', 'paintart', 'explor', 'rayanair', 'torkiy', 'explorepag', 'huwaeinovai', 'shobak', 'tiktok']"
JO,2,1,"['goodtimesin', 'kart', 'supplement', 'immunesupport', 'vitamin', 'corona', 'wanderlust', 'ammanstylez', 'african', 'africanbeauti']"
JO,2,2,"['birthdaygirl', 'helicopterrid', 'upintheair', 'amman', 'jarstala', 'subway', 'coffeebrew', 'jordan', 'flower', 'aqabainmyey']"
JO,2,3,"['model', 'iraq', 'actress', 'baghdad', 'explor', 'actresslif', 'coronamem', 'instagram', 'vaccin', 'flushot']"
JO,2,4,"['photooftheday', 'world', 'theplanet', 'comment', 'earth', 'like', 'ammanjordan', 'coronavirus', 'travelblogg', 'summer']"
JO,2,5,"['restarttravel', 'overtour', 'deadsea', 'undertour', 'unwto', 'petra', 'saladsamman', 'freshsalad', 'seeamman', 'eatinstyl']"
JO,2,6,"['safetyfirst', 'sanit', 'amman', 'ootd', 'jewelrydesign', 'starfish', 'style', 'babygirl', 'handmadejewelri', 'mazyounah']"
JO,2,7,"['yalashoghol', 'entrepreneur', 'support', 'project', 'corona', 'photograph', 'jordan', 'photographi', 'staysaf', 'newpackag']"
JO,2,8,"['thefitbarjomenu', 'eatinstyl', 'discoveramman', 'jobeamman', 'thefitbarjo', 'healthysalad', 'seeamman', 'freshsalad', 'saladsamman', 'visitjordan']"
JO,2,9,"['corona', 'pencildraw', 'facemask', 'likesforlik', 'madewithlov', 'beadsonstr', 'white', 'mask', 'vaccin', 'antivax']"
JP,0,0,"['friday', 'viern', 'jwave', 'chanc', 'lucki', 'amor', 'prayforpari', 'wave', 'samurai', 'prayforspain']"
JP,0,1,"['juev', 'blue', 'thursday', 'fukushima', 'scubadiv', 'bluecav', 'okinawa', 'washhand', 'spectacular', 'stun']"
JP,0,2,"['shibuya', 'buddhism', 'monk', 'templ', 'buddhist', 'prayer', 'japan', 'tokyo', 'natsukadophoto', 'miercol']"
JP,0,3,"['monday', 'lune', 'trackandfield', 'superman', 'samurai', 'prayforpari', 'artinlif', 'vida', 'prayformexico', 'newworld']"
JP,0,4,"['saturday', 'sabado', 'jwave', 'prayforpari', 'wave', 'lucki', 'vida', 'nevergiveup', 'amor', 'chanc']"
JP,0,5,"['wednesday', 'miercol', 'jwave', 'covid', 'life', 'domingo', 'nevergiveup', 'newworld', 'prayformexico', 'prayforitali']"
JP,0,6,"['viern', 'friday', 'swiss', 'swissairlin', 'fewpeopl', 'jwave', 'cropscrew', 'faceguard', 'screenguard', 'ubereat']"
JP,0,7,"['summertim', 'miercol', 'surf', 'wednesday', 'jwave', 'sabado', 'saturday', 'amor', 'prayformexico', 'vida']"
JP,0,8,"['tuesday', 'mart', 'jwave', 'nevergiveup', 'prayformexico', 'lucki', 'newworld', 'artinlif', 'samurai', 'vida']"
JP,0,9,"['suburbia', 'suburban', 'cocoa', 'naritaairport', 'ufeff', 'photograph', 'covid', 'optiledlight', 'aimiura', 'superformula']"
JP,1,0,"['airplan', 'chibaprefectur', 'iphonepro', 'narita', 'naritaairport', 'nbox', 'nboxcustom', 'nboxcustomturbo']"
JP,2,0,"['lune', 'monday', 'viern', 'friday', 'superman', 'jwave', 'smile', 'samurai', 'septemb', 'prayforpari']"
JP,3,0,"['catstagram', 'catsofinstworld', 'catsofinstagram', 'catcaf', 'superman', 'wednesday', 'miercol', 'juev', 'tuesday', 'mart']"
JP,3,1,"['neverhaveenough', 'vietnam', 'domingo', 'cocoa', 'miercol', 'wednesday', 'sunday', 'jwave', 'givsonguitar', 'givson']"
JP,3,2,"['mart', 'tuesday', 'sabado', 'saturday', 'superman', 'jwave', 'life', 'vida', 'happi', 'prayformexico']"
JP,3,3,"['friday', 'viern', 'jwave', 'wednesday', 'miercol', 'prayforitali', 'prayforpari', 'newworld', 'happi', 'lucki']"
JP,3,4,"['ubereat', 'roggenmey', 'covid', 'capemaeda', 'bluecav', 'scubadiv', 'okinawa', 'theyon', 'blue', 'checkerboad']"
JP,3,5,"['birthday', 'chanel', 'freshseafood', 'flight', 'dinner', 'crab', 'seafood', 'sushi', 'prawn', 'seaurchin']"
JP,3,6,"['shibuya', 'chihuam', 'friend', 'malteselov', 'comfort', 'herm', 'vietnam', 'neverhaveenough', 'igphoto', 'omdem']"
JP,3,7,"['businessclass', 'mart', 'tuesday', 'nboxcustom', 'juev', 'catsofinstagram', 'catcaf', 'catstagram', 'catsofinstworld', 'jwave']"
JP,3,8,"['kiageshoyu', 'ramengaraku', 'lunch', 'workingfromhom', 'misoramen', 'azamino', 'roggenmey', 'screenprint', 'ufeff', 'nishinokobo']"
JP,3,9,"['monday', 'lune', 'superman', 'viern', 'friday', 'amor', 'chanc', 'nevergiveup', 'wave', 'prayformexico']"
JP,4,0,"['juev', 'tuesday', 'thursday', 'mart', 'tokyo', 'prayforspain', 'samurai', 'prayformexico', 'septemb', 'vida']"
JP,5,0,"['catcaf', 'catsofinstagram', 'catsofinstworld', 'catstagram']"
JP,6,0,"['sunday', 'domingo', 'suisofit', 'busi', 'dream', 'kyotojapancovid', 'game', 'money', 'septemb', 'likeforlik']"
JP,6,1,"['pandemia', 'cocoa', 'note', 'youtub', 'instagood', 'businesstrip', 'follow', 'jwave', 'artinlif', 'chanc']"
JP,6,2,"['nevergiveup', 'wave', 'tokyo', 'vida', 'prayforitali', 'prayforpari', 'samurai', 'prayforspain', 'life', 'newworld']"
JP,6,3,"['jwave', 'prayformexico', 'samurai', 'prayforpari', 'vida', 'prayforitali', 'life', 'nevergiveup', 'prayforspain', 'newworld']"
JP,6,4,"['busi', 'likeforlik', 'money', 'game', 'dream', 'japan', 'follow', 'dreamimag', 'checkerboard', 'autumn']"
JP,6,5,"['surf', 'suisofit', 'beach', 'bodyboard', 'blueocean', 'nofilt', 'nosurf', 'sunset', 'nomensnolif', 'staysaf']"
JP,6,6,"['corona', 'plaguespeopl', 'worldhistori', 'williammcneil', 'book', 'coron', 'anti', 'firework', 'hakon', 'prayfortheworld']"
JP,6,7,"['follow', 'dream', 'money', 'likeforlik', 'busi', 'game', 'japan', 'japannew', 'studyabroad', 'studyinjapan']"
JP,6,8,"['mustard', 'wuhanvirus', 'fuckcorona', 'stayhood', 'coronavirus', 'stayhom', 'music', 'juev', 'thursday', 'jwave']"
JP,6,9,"['covid', 'dogino', 'busi', 'game', 'money', 'sunday', 'likeforlik', 'taiwan', 'taipei', 'dream']"
JP,7,0,"['bluecav', 'capemaeda', 'okinawa', 'scubadiv']"
JP,8,0,"['septemb', 'smile', 'prayforpari', 'prayforspain', 'samurai', 'prayforitali', 'vida', 'tuesday', 'newworld', 'tokyo']"
JP,9,0,"['sunday', 'domingo', 'sabado', 'saturday', 'wolf', 'dogino', 'viern', 'friday', 'superman', 'jwave']"
JP,9,1,"['wednesday', 'miercol', 'mart', 'tuesday', 'jwave', 'superman', 'thursday', 'wolf', 'monday', 'lune']"
JP,9,2,"['viern', 'friday', 'juev', 'thursday', 'jwave', 'tursday', 'superman', 'saturday', 'sabado', 'mart']"
JP,9,3,"['tuesday', 'mart', 'miercol', 'wednesday', 'superman', 'sabado', 'saturday', 'travel', 'lune', 'monday']"
JP,9,4,"['tuesday', 'mart', 'jwave', 'thursday', 'viern', 'wednesday', 'miercol', 'friday', 'monday', 'lune']"
JP,9,5,"['saturday', 'sabado', 'wednesday', 'miercol', 'jwave', 'tuesday', 'mart', 'viern', 'friday', 'happi']"
JP,9,6,"['domingo', 'sunday', 'sabado', 'saturday', 'jwave', 'viern', 'friday', 'thursday', 'miercol', 'wednesday']"
JP,9,7,"['superman', 'saturday', 'sabado', 'friday', 'viern', 'lune', 'monday', 'jwave', 'prayforpari', 'septemb']"
JP,9,8,"['sabado', 'saturday', 'jwave', 'viern', 'friday', 'miercol', 'wednesday', 'domingo', 'sunday', 'life']"
JP,9,9,"['lune', 'monday', 'superman', 'mart', 'tuesday', 'wednesday', 'miercol', 'jwave', 'saturday', 'sabado']"
KE,0,0,"['iamnairobian', 'godbless', 'vsco', 'trillestteen', 'public', 'nairobi', 'likelik', 'ignairobi', 'igkenya', 'gain']"
KE,1,0,"['iamnairobian', 'godbless', 'vsco', 'trillestteen', 'public', 'nairobi', 'likelik', 'ignairobi', 'igkenya', 'gain']"
KE,1,1,"['iamnairobian', 'godbless', 'vsco', 'trillestteen', 'public', 'nairobi', 'likelik', 'ignairobi', 'igkenya', 'gain']"
KE,2,0,"['open', 'pendeza', 'kisumuinsyd', 'fanpag', 'kisumuc', 'overcitizentv', 'jontekamili', 'sneakerhead', 'sleektrend', 'quarantin']"
KE,3,0,"['trendi', 'cute', 'trendz', 'couplego', 'gainfollow', 'gaintrick', 'gainwithspik', 'paula', 'gainwithaliyah', 'gainlikesfast']"
KE,3,1,"['kitchendesign', 'architectur', 'kitchendecor', 'luxuri', 'perfect', 'design', 'eleg', 'oppein', 'offic', 'cowork']"
KE,3,2,"['medicin', 'african', 'exhibit', 'feedthehungri', 'farmtof', 'covidrespon', 'worldfoodday', 'fightfoodwast', 'covidrelief', 'healthyfood']"
KE,3,3,"['pendeza', 'nairobifashion', 'kenya', 'quarantin', 'nairobisneak', 'churchil', 'sleektrend', 'nairobioutfit', 'sneakerhead', 'pendeeza']"
KE,3,4,"['covidsurvey', 'afyamashinani', 'timbwani', 'oldtown', 'komeshacorona', 'gianwithpolasha', 'staystrong', 'nikesocai', 'stayhom', 'staysaf']"
KE,3,5,"['washyourhand', 'wearamask', 'newweek', 'nissanxtrail', 'carsfors', 'nakuru', 'nissan', 'mondayblu', 'openthecountri', 'poverti']"
KE,3,6,"['public', 'gainwithpolasha', 'meme', 'gainwithmjk', 'sneakersguru', 'gainwithtwigz', 'visitkenya', 'kenyanmem', 'fashionkenya', 'sanit']"
KE,3,7,"['public', 'kuomoka', 'wedesign', 'oolisikiawapi', 'startup', 'lifestyl', 'lockdown', 'mondayblu', 'carsfors', 'newweek']"
KE,3,8,"['hygienefirst', 'lavar', 'staysaf', 'schoolreopen', 'polit', 'repost', 'keepprotect', 'covidhqafrica', 'nairobian', 'facialmask']"
KE,3,9,"['public', 'sidebysid', 'kenia', 'wasser', 'educationishop', 'water', 'workshop', 'oneworld', 'sanit', 'gainwithtwigz']"
KE,4,0,"['kenyanmem', 'ignairobi', 'sneakersguru', 'sanit', 'public', 'nairobikenya', 'nairobi', 'meme', 'madeinkenya', 'lockdown']"
KE,5,0,"['quarantin', 'open', 'madeinkenya', 'kamilimus', 'slide', 'pendeza', 'kisumuinsyd', 'fanpag', 'jontekamili', 'kisumuc']"
KE,5,1,"['madeinkenya', 'quarantin', 'slide', 'kamilimus', 'pendeza', 'overcitizentv', 'kisumuc', 'jontekamili', 'fanpag', 'kisumuinsyd']"
KR,1,0,['covidkfkckc']
KR,2,0,"['covid', 'davidbeckham', 'foodporn', 'foodi', 'pizza', 'notic', 'sushi', 'bday', 'staystrong', 'composecoff']"
KR,2,1,"['daili', 'mukbang', 'koreanstyl', 'stayhom', 'abudhabi', 'korea', 'homemad', 'foodstagram', 'avocado', 'roll']"
KR,2,2,"['deliveri', 'selfquarantin', 'paradi', 'seoul', 'covid', 'nur', 'hospit', 'instagood', 'instadaili', 'instalik']"
KR,2,3,"['lunch', 'noodl', 'pulmuon', 'instantnoodl', 'ramyeon', 'ramen', 'koreanramen', 'untact', 'foodbox', 'busi']"
KR,2,4,"['korean', 'follow', 'asmr', 'seoul', 'mukbang', 'virus', 'bicston', 'korea', 'food', 'socialdist']"
KR,3,0,"['youtub', 'thesmc', 'eenkoo', 'seoul', 'corona', 'latepost', 'stayhom', 'teacoast', 'drive', 'weekend']"
KR,3,1,"['covid', 'pullbeg', 'marri', 'sistermarri', 'guryungpo', 'meet', 'week', 'mydaught', 'tear', 'guesthous']"
KR,3,2,"['hospit', 'nur', 'annoy', 'thailand', 'wannagoback', 'foodi', 'davidbeckham', 'foodporn', 'cycl', 'cyclinglif']"
KR,3,3,"['daili', 'odengtangdaili', 'film', 'instadaili', 'model', 'saturday', 'stayhealthi', 'autumn', 'sunshin', 'insta']"
KR,3,4,"['happi', 'beauti', 'life', 'travel', 'trip', 'homesweethom', 'follow', 'kawaii', 'instalik', 'amaz']"
KR,3,5,"['posco', 'selfi', 'daili', 'class', 'zoom', 'photobi', 'maskup', 'healthfirst', 'bday', 'sushi']"
KR,3,6,"['veke', 'accessori', 'videocolorist', 'colorgrad', 'samsungremot', 'samsung', 'colorist', 'stopcovid', 'lucidcolour', 'commingsoon']"
KR,3,7,"['discharg', 'notic', 'illustr', 'daili', 'sanit', 'like', 'detailedart', 'hellogoodbi', 'pati', 'pendraw']"
KR,3,8,"['likesforlik', 'sunflow', 'fllowfllow', 'ootd', 'titanium', 'health', 'suuntochalleng', 'limitededit', 'suuntobaro', 'ironman']"
KR,3,9,"['staystrong', 'selfi', 'selfcar', 'selflov', 'hakka', 'gsurk', 'thisisneverthat', 'repost', 'ridinggram', 'ironman']"
KR,4,0,"['alliswel', 'cycl', 'cyclinggram', 'health', 'ironman', 'limitededit', 'ridinggram', 'staystrong', 'suuntobaro', 'suuntochalleng']"
KR,6,0,"['busi', 'foodbox', 'untact']"
KR,7,0,"['motiv', 'covid', 'overcom', 'anim', 'myzi', 'pixelart', 'retro', 'digitalart', 'pixel', 'reel']"
KR,7,1,"['mercedesbenz', 'gclass', 'glaclass', 'mercedesbenzgla', 'benz', 'merc', 'commut', 'corona', 'alliswel', 'suuntochalleng']"
KR,7,2,"['friendship', 'friend', 'heal', 'book', 'bookstagram', 'covid', 'ironman', 'titanium', 'ridinggram', 'suuntochalleng']"
KR,7,3,"['covid', 'davidabednar', 'comeuntochrist', 'mormon', 'latterdaysaint', 'bestca', 'kcal', 'qrcheckin', 'koreanstyl', 'pickyskin']"
KR,7,4,"['weddingvenu', 'makeov', 'beauti', 'happi', 'nottodolist', 'music', 'earth', 'lovebrmnatur', 'kawaii', 'home']"
KR,7,5,"['level', 'daili', 'movement', 'diet', 'marathon', 'suunto', 'healthi', 'exerci', 'runstagram', 'yeongzact']"
KR,7,6,"['medic', 'isol', 'healthcar', 'quarantin', 'kyungh', 'medicin', 'hospit', 'covidtest', 'health', 'thisisneverthat']"
KR,7,7,"['pickyskin', 'kimsoekjin', 'minyoongi', 'kimnamjoon', 'junghoseok', 'letsliveon', 'jeonjungkook', 'kimtaehyung', 'loveyourself', 'parkjimin']"
KR,7,8,"['wearetheworld', 'liuwa', 'busanbienn', 'biennal', 'busan', 'watercolor', 'korea', 'pizza', 'nur', 'stayhom']"
KR,7,9,"['spraygun', 'southkorean', 'flugun', 'tech', 'seoul', 'coronavirus', 'snap', 'moment', 'vsco', 'street']"
KZ,0,0,"['covid', 'handmad', 'slime', 'soap']"
KZ,3,0,"['covid', 'omgkazakhstan', 'mechet', 'travel', 'kostanay', 'tvkz', 'shymkent', 'helth', 'fitnesstyl', 'fitnesslif']"
KZ,3,1,"['travelblogg', 'bestfriend', 'pavlodar', 'annecyfleur', 'summertim', 'shymkent', 'food', 'foodporn', 'myfamili', 'foodphotographi']"
KZ,3,2,"['giftinshymk', 'giftbox', 'kazakhstan', 'shymkent', 'kazpravda', 'kazpravdagazeta', 'kazpravdanew', 'coronavirus', 'oriflamenagima', 'instatag']"
KZ,3,3,"['handmad', 'soap', 'slime', 'covid', 'giftbox', 'giftinshymk', 'kazakhstan', 'shymkent', 'life', 'kazahstan']"
KZ,3,4,"['tashkent', 'work', 'corona', 'educ', 'natur', 'bishkek', 'world', 'singapor', 'photo', 'malaysia']"
KZ,4,0,['annecyfleur']
KZ,4,1,['annecyfleur']
LB,0,0,"['travel', 'photograph', 'mensfashion', 'photo', 'solotravel', 'beach', 'luxuri', 'coronavirus', 'blogger', 'instagram']"
LB,0,1,"['onlineshop', 'covidlebanon', 'repost', 'setup', 'qout', 'plant', 'quarantin', 'positivevib', 'corona', 'giftidea']"
